Chr,Start,End
4,30354578,30357578
4,30401578,30404578
4,30668578,30671578
4,30709578,30713578
4,30739578,30743578
4,30743578,30750578
4,30765578,30781578
4,30793578,30799578
4,30824578,30842578
4,30850578,30856578
4,30864578,30875578
4,30887578,30894578
4,30902578,30911578
4,30912578,30914578
4,30925578,30946578
4,30963578,30973578
4,31046578,31056578
4,31070578,31072578
4,31184578,31243578
4,31315578,31318578
4,31321578,31323578
4,31325578,31334578
4,31346578,31352578
4,31359578,31361578
4,31371578,31377578
4,31663578,31666578
4,31907578,31917578
4,31928578,31933578
4,31950578,31954578
4,31963578,31967578
4,31984578,31992578
4,31998578,32006578
4,32012578,32104578
4,32109578,32151578
4,32152578,32154578
4,32158578,32161578
4,32165578,32168578
4,32173578,32193578
4,32198578,32262578
4,32263578,32271578
4,32271578,32278578
4,32279578,32282578
4,32288578,32294578
4,32300578,32316578
4,32328578,32331578
4,32334578,32338578
4,32425578,32439578
4,32678578,32680578
4,32710578,32713578
4,32758578,32761578
4,32806578,32809578
4,32839578,32851578
4,32852578,32857578
4,32945578,32992578
4,33022578,33025578
4,33050578,33053578
4,33074578,33077578
4,33091578,33094578
4,33235578,33241578
4,33346578,33351578
4,33352578,33366578
4,33558578,33584578
4,33613578,33622578
4,33781578,33791578
4,33837578,33857578
4,33929578,33932578
4,34006578,34028578
4,34032578,34035578
4,34282578,34284578
4,34286578,34289578
4,34334578,34336578
4,34395578,34398578
4,34400578,34403578
4,34426578,34431578
4,34470578,34474578
4,34478578,34492578
4,34500578,34502578
4,34533578,34538578
4,34539578,34542578
4,34663578,34669578
4,34671578,34675578
4,34679578,34681578
4,34710578,34716578
4,34716578,34718578
4,34730578,34735578
4,34793578,34795578
4,34796578,34802578
4,34807578,34812578
4,34881578,34886578
4,34978578,34982578
4,35050578,35058578
4,35188578,35193578
4,35205578,35207578
4,35215578,35219578
4,35889578,35896578
4,36326578,36333578
4,36361578,36367578
4,37074578,37077578
4,37090578,37092578
4,37094578,37101578
4,37196578,37200578
4,37364578,37367578
4,37554578,37558578
4,37774578,37777578
4,37802578,37805578
4,37858578,37861578
4,37908578,37911578
4,38141578,38149578
4,38160578,38163578
4,38227578,38231578
4,38238578,38243578
4,38243578,38253578
4,38267578,38271578
4,38290578,38295578
4,38373578,38386578
4,38433578,38438578
4,38446578,38449578
4,38473578,38476578
4,38507578,38510578
4,38521578,38527578
4,38528578,38532578
4,38532578,38535578
4,38550578,38553578
4,38555578,38562578
4,38562578,38566578
4,38573578,38580578
4,38592578,38600578
4,38602578,38620578
4,38660578,38666578
4,38671578,38684578
4,38707578,38710578
4,38784578,38787578
4,38787578,38794578
4,38812578,38825578
4,38862578,38869578
4,38883578,38886578
4,38913578,38918578
4,38927578,38932578
4,38943578,38946578
4,38946578,38952578
4,38976578,38979578
4,39069578,39074578
4,39075578,39078578
4,39085578,39092578
4,39105578,39109578
4,39114578,39116578
4,39169578,39171578
4,39222578,39228578
4,39235578,39239578
4,39320578,39324578
4,39336578,39347578
4,39374578,39386578
4,39388578,39390578
4,39402578,39408578
4,39409578,39412578
4,39419578,39421578
4,39449578,39459578
4,39489578,39494578
4,39495578,39500578
4,39552578,39557578
4,39613578,39619578
4,39689578,39692578
4,39889578,39893578
4,39897578,39901578
4,39903578,39905578
4,40581578,40583578
4,40619578,40630578
4,40719578,40722578
4,40871578,40877578
4,40967578,41006578
4,41075578,41084578
4,41086578,41097578
4,41122578,41130578
4,41226578,41230578
4,41277578,41283578
4,41286578,41289578
4,41321578,41338578
4,41341578,41348578
4,41378578,41381578
4,41453578,41465578
4,41491578,41495578
4,41509578,41513578
4,41610578,41617578
4,41648578,41652578
4,42922578,42929578
4,42939578,42942578
4,42971578,42975578
4,42975578,42979578
4,42980578,42983578
4,43061578,43064578
4,43065578,43068578
4,43069578,43071578
4,43073578,43096578
4,43100578,43108578
4,43110578,43118578
4,43155578,43170578
4,43202578,43213578
4,43213578,43223578
4,43230578,43237578
4,43253578,43260578
4,43272578,43277578
4,43279578,43283578
4,43289578,43293578
4,43299578,43301578
4,43317578,43321578
4,43342578,43347578
4,43347578,43355578
4,43381578,43405578
4,43405578,43411578
4,43472578,43475578
4,43481578,43484578
4,43486578,43493578
4,43501578,43505578
4,43508578,43516578
4,43521578,43525578
4,43532578,43539578
4,43541578,43544578
4,43550578,43553578
4,43565578,43568578
4,43598578,43606578
4,43608578,43611578
4,43611578,43614578
4,43618578,43622578
4,43648578,43657578
4,43675578,43678578
4,43694578,43698578
4,43726578,43729578
4,43732578,43738578
4,43744578,43750578
4,43754578,43762578
4,43772578,43776578
4,43782578,43786578
4,43834578,43840578
4,43841578,43844578
4,43875578,43888578
4,43904578,43907578
4,43911578,43914578
4,43926578,43932578
4,43933578,43937578
4,43938578,43941578
4,43942578,43946578
4,43946578,43951578
4,43959578,43963578
4,43993578,43997578
4,44005578,44008578
4,44015578,44020578
4,44020578,44025578
4,44026578,44030578
4,44067578,44071578
4,44100578,44104578
4,44157578,44161578
4,44252578,44255578
4,44305578,44308578
4,44326578,44330578
4,44395578,44400578
4,44402578,44408578
4,44428578,44432578
4,44730578,44737578
4,44753578,44759578
4,44845578,44855578
4,45059578,45100578
4,45140578,45151578
4,45413578,45416578
4,45430578,45434578
4,45553578,45562578
4,45658578,45663578
4,45785578,45791578
4,45809578,45814578
4,46296578,46314578
4,46335578,46338578
4,46345578,46353578
4,46354578,46361578
4,46361578,46365578
4,46365578,46371578
4,46373578,46382578
4,46487578,46493578
4,46523578,46532578
4,46556578,46559578
4,46586578,46598578
4,46759578,46764578
4,46772578,46776578
4,46948578,46955578
4,47080578,47082578
4,47440578,47443578
4,47466578,47468578
4,47663578,47700578
4,47816578,47819578
4,48054578,48057578
4,48135578,48140578
4,48204578,48207578
4,48267578,48271578
4,48286578,48289578
4,48314578,48320578
4,48392578,48396578
4,49149578,49180578
4,49605578,49610578
4,49625578,49630578
4,49632578,49635578
4,49643578,49645578
4,49674578,49677578
4,49800578,49804578
4,49828578,49839578
4,50064578,50093578
4,50299578,50308578
4,50325578,50331578
4,50332578,50343578
4,50343578,50348578
4,50393578,50405578
4,50422578,50432578
4,50437578,50441578
4,50442578,50448578
4,50492578,50497578
4,50514578,50524578
4,50634578,50638578
4,50670578,50676578
4,50754578,50758578
4,50791578,50795578
4,50797578,50811578
4,50815578,50829578
4,50837578,50859578
4,50866578,50875578
4,50887578,50891578
4,50926578,50930578
4,50938578,50946578
4,50959578,50962578
4,50966578,50972578
4,50974578,50976578
4,50976578,50984578
4,51011578,51023578
4,51045578,51048578
4,51050578,51052578
4,51069578,51071578
4,51092578,51094578
4,51164578,51166578
4,51176578,51195578
4,51274578,51276578
4,51282578,51294578
4,51336578,51339578
4,51341578,51344578
4,51488578,51500578
4,51538578,51543578
4,51644578,51681578
4,51835578,51849578
4,52034578,52071578
4,52234578,52275578
4,52304578,52307578
4,52530578,52537578
4,52742578,52746578
4,52955578,52962578
4,53052578,53058578
4,53132578,53140578
4,53428578,53433578
4,53535578,53538578
4,53774578,53788578
4,53840578,53845578
4,54041578,54053578
4,54221578,54240578
4,54250578,54257578
4,54261578,54428578
4,54429578,54455578
4,54459578,54478578
4,54479578,54481578
4,54483578,54498578
4,54502578,54509578
4,54513578,54523578
4,54526578,54541578
4,54544578,54619578
4,54624578,54658578
4,54673578,54684578
4,54688578,54723578
4,54730578,54738578
4,54738578,54745578
4,54750578,54778578
4,54783578,54787578
4,54787578,54794578
4,54798578,54813578
4,54814578,54825578
4,54827578,54831578
4,54838578,54842578
4,54848578,54863578
4,54882578,54886578
4,54888578,54902578
4,54902578,54908578
4,54923578,54945578
4,54945578,54953578
4,54953578,54959578
4,54967578,54972578
4,54974578,54977578
4,54978578,54985578
4,54991578,54993578
4,54994578,55015578
4,55033578,55040578
4,55041578,55067578
4,55068578,55082578
4,55084578,55124578
4,55129578,55154578
4,55158578,55183578
4,55192578,55239578
4,55240578,55321578
4,55328578,55354578
4,55393578,55400578
4,55404578,55407578
4,55408578,55432578
4,55434578,55579578
4,55579578,55620578
4,55622578,55652578
4,55659578,55707578
4,55707578,55747578
4,55812578,55817578
4,56135578,56138578
4,56447578,56459578
4,56499578,56504578
4,56509578,56515578
4,56516578,56529578
4,56529578,56535578
4,56540578,56549578
4,56549578,56552578
4,56562578,56568578
4,56574578,56584578
4,56591578,56597578
4,56598578,56601578
4,56644578,56650578
4,56655578,56667578
4,56669578,56671578
4,56673578,56683578
4,56701578,56712578
4,56718578,56720578
4,56747578,56751578
4,56829578,56835578
4,56839578,56850578
4,56851578,56853578
4,56944578,56951578
4,56960578,56996578
4,57012578,57017578
4,57027578,57040578
4,57045578,57053578
4,57055578,57057578
4,57059578,57067578
4,57094578,57097578
4,57115578,57119578
4,57208578,57210578
4,57211578,57214578
4,57235578,57240578
4,57241578,57247578
4,57266578,57272578
4,57293578,57308578
4,57321578,57352578
4,57366578,57369578
4,57791278,57794278
4,58163278,58165278
4,58322278,58337278
4,58359278,58367278
4,58371278,58381278
4,58428278,58445278
4,58466278,58473278
4,58524278,58537278
4,58538278,58545278
4,58576278,58583278
4,58752278,58760278
4,58762278,58777278
4,58779278,58793278
4,58804278,58814278
4,58822278,58827278
4,58830278,58835278
4,58851278,58854278
4,58854278,58874278
4,58874278,58887278
4,58888278,58890278
4,58930278,58932278
4,58934278,58937278
4,58953278,58964278
4,58987278,58995278
4,59010278,59020278
4,59021278,59091278
4,59092278,59098278
4,59098278,59112278
4,59128278,59162278
4,59178278,59194278
4,59196278,59256278
4,59260278,59309278
4,59312278,59317278
4,59319278,59326278
4,59326278,59357278
4,59360278,59364278
4,59371278,59376278
4,59377278,59382278
4,59383278,59385278
4,59387278,59392278
4,59430278,59445278
4,59823278,59828278
4,59842278,59853278
4,59874278,59886278
4,59915278,59923278
4,59944278,59951278
4,61487278,61490278
4,61490278,61509278
4,61510278,61518278
4,61551278,61559278
4,61563278,61573278
4,61573278,61590278
4,61662278,61668278
4,61680278,61683278
4,61749278,61760278
4,61761278,61766278
4,61794278,61857278
4,62273278,62280278
4,62358278,62363278
4,62387278,62402278
4,62404278,62408278
4,62412278,62415278
4,62520278,62533278
4,62534278,62539278
4,62553278,62573278
4,62580278,62584278
4,62595278,62598278
4,62600278,62622278
4,62662278,62665278
4,62672278,62690278
4,62765278,62768278
4,62870278,62876278
4,62934278,62938278
4,62942278,62955278
4,63009278,63014278
4,63021278,63023278
4,63171278,63174278
4,63216278,63228278
4,63361278,63363278
4,63428278,63434278
4,63461278,63466278
4,64243278,64247278
4,64407278,64409278
4,64429278,64431278
4,64459278,64462278
4,64521278,64523278
4,64705278,64736278
4,66035278,66041278
4,66124278,66126278
4,67365278,67370278
4,67521278,67524278
4,68127278,68130278
4,69648278,69653278
4,69657278,69666278
4,69705278,69709278
4,70323278,70326278
4,70556278,70559278
4,70731278,70734278
4,70745278,70748278
4,70781278,70784278
4,70868278,70875278
4,70931278,70933278
4,71196278,71201278
4,71202278,71208278
4,71244278,71247278
4,71278278,71280278
4,71281278,71286278
4,71291278,71293278
4,71293278,71297278
4,71298278,71305278
4,71416278,71420278
4,71421278,71424278
4,71480278,71490278
4,71495278,71500278
4,71512278,71515278
4,71548278,71554278
4,71628278,71632278
4,71713278,71718278
4,71795278,71799278
4,72153278,72158278
4,72217278,72221278
4,72384278,72387278
4,72467278,72472278
4,72490278,72493278
4,72625278,72632278
4,72645278,72648278
4,72666278,72668278
4,72758278,72762278
4,72788278,72800278
4,72838278,72844278
4,72953278,72956278
4,72989278,72992278
4,73392278,73395278
4,73717278,73720278
4,73736278,73739278
4,73754278,73756278
4,73786278,73789278
4,73796278,73802278
4,74198278,74202278
4,74256278,74259278
4,74282278,74285278
4,74305278,74309278
4,74311278,74313278
4,74320278,74325278
4,74341278,74344278
4,74442278,74444278
4,74518278,74521278
4,74525278,74527278
4,74555278,74558278
4,74573278,74580278
4,74584278,74588278
4,74591278,74601278
4,74741278,74745278
4,74775278,74786278
4,74946278,74949278
4,74958278,74964278
4,75015278,75021278
4,75131278,75133278
4,75136278,75138278
4,75199278,75204278
4,75222278,75226278
4,75261278,75264278
4,75436278,75459278
4,75469278,75482278
4,75536278,75613278
4,75739278,75746278
4,75756278,75760278
4,75784278,75787278
4,75800278,75805278
4,75809278,75816278
4,75881278,75890278
4,76029278,76039278
4,76053278,76061278
4,76098278,76100278
4,76146278,76150278
4,76151278,76164278
4,76164278,76168278
4,76176278,76178278
4,76179278,76181278
4,76183278,76186278
4,76276278,76280278
4,76467278,76469278
4,76479278,76482278
4,76487278,76492278
4,76508278,76514278
4,76573278,76575278
4,76787278,76789278
4,76876278,76879278
4,77076278,77079278
4,77150278,77156278
4,77207278,77209278
4,77323278,77325278
4,77380278,77383278
4,77388278,77393278
4,77430278,77433278
4,77513278,77516278
4,77547278,77549278
4,77609278,77612278
4,77845278,77847278
4,77903278,77909278
4,77946278,77951278
4,77959278,77962278
4,78033278,78036278
4,78074278,78077278
4,78186278,78188278
4,78205278,78209278
4,78406278,78413278
4,78798278,78801278
4,78835278,78842278
4,79130278,79133278
4,79189278,79201278
4,79215278,79218278
4,79242278,79260278
4,79288278,79304278
4,79420278,79422278
4,79546278,79549278
4,79631278,79633278
4,79639278,79641278
4,79642278,79645278
4,79722278,79724278
4,79901278,79903278
4,80071278,80075278
4,80099278,80101278
4,80869278,80871278
4,81031278,81033278
4,81066278,81069278
4,81106278,81113278
4,81145278,81170278
4,81206278,81215278
4,81366278,81379278
4,81439278,81445278
4,81585278,81587278
4,81647278,81652278
4,81727278,81731278
4,81847278,81849278
4,81877278,81881278
4,82237278,82239278
4,82393278,82395278
4,82427278,82430278
4,82529278,82535278
4,82788278,82791278
4,82858278,82860278
4,83009278,83013278
4,83088278,83098278
4,83196278,83203278
4,83256278,83263278
4,83278278,83291278
4,83308278,83310278
4,83464278,83468278
4,83541278,83543278
4,83570278,83574278
4,83629278,83633278
4,83676278,83678278
4,83683278,83687278
4,83700278,83702278
4,83823278,83827278
4,84051278,84053278
4,84162278,84166278
4,84232278,84236278
4,84391278,84394278
4,84444278,84446278
4,84493278,84496278
4,84616278,84619278
4,84637278,84639278
4,84659278,84662278
4,84698278,84701278
4,84707278,84711278
4,85093278,85098278
4,85135278,85138278
4,85462278,85464278
4,85526278,85529278
4,85719278,85723278
4,85803403,85809403
4,85815403,85825403
4,85835403,85838403
4,85853403,85865403
4,85894403,85903403
4,85910403,85919403
4,85919403,85924403
4,85927403,85930403
4,85970403,85973403
4,85991403,85994403
4,86093403,86097403
4,86156403,86160403
4,86188403,86192403
4,86254403,86259403
4,86265403,86268403
4,86369403,86374403
4,86377403,86385403
4,86399403,86409403
4,86469403,86473403
4,86511403,86538403
4,86540403,86548403
4,86555403,86561403
4,86575403,86579403
4,86581403,86585403
4,86591403,86593403
4,86594403,86599403
4,86603403,86607403
4,86613403,86621403
4,86622403,86632403
4,86667403,86670403
4,86675403,86680403
4,86686403,86688403
4,86824403,86827403
4,86901403,86905403
4,87168403,87175403
4,87202403,87210403
4,87794403,87818403
4,87997403,88000403
4,88027403,88031403
4,88120403,88129403
4,88232403,88239403
4,88244403,88252403
4,88259403,88272403
4,88285403,88292403
4,88334403,88338403
4,88340403,88343403
4,88390403,88401403
